"n_id","c_id","n_date","n_new_modi","n_last_modi","n_timestamp","n_topic","n_des","source","sourceLink","keyword","picture","news_use","at_id","d_id","link_html","target","expire","logo","access","n_share","n_shareuse","n_sharename","n_shareid","n_approve","n_approvedate","for_pda","show_newstop","show_vote","show_comment","comment_type","n_owner","n_date_start","n_date_end","n_time","n_delowner","n_deldate","show_group","show_topic","show_date","n_owner_org","show_textsize","show_count","d_id_w3c","picture_alt","html","wcag","css"
"475","11","2556-10-24","20131024113558","20131024113558","2013-10-24 11:45:39","ผู้บริหาร ข้าราชการ สำนักงานปลัด ก.แรงงาน ร่วมแสดงความยินดีกับผู้ตรวจราชการกระทรวง หลังมติ ครม. (22 ต.ค. 56) แต่งตั้งให้ดำรงตำแหน่งใหม่","ผู้บริหาร ข้าราชการ สำนักงานปลัด ก.แรงงาน ร่วมแสดงความยินดีกับผู้ตรวจราชการกระทรวง หลังมติ ครม. (22 ต.ค. 56) แต่งตั้งให้ดำรงตำแหน่งใหม่",,,,"n20131024_475.jpg","2","10","0",,"_blank","2556-10-29",,,NULL,NULL,NULL,NULL,"Y","2013-12-04",NULL,,,,"1","1",,,,NULL,NULL,"1","1","1","กลุ่มงานบริหารคอมพิวเตอร์และเครื่อข่าย",,,"0",NULL,NULL,NULL,NULL
"476","56","2556-10-25","20131025085546","20131025085546","2013-10-25 08:55:46","กรมการจัดหางาน จัดหางานพิเศษสาหรับ นักเรียน นักศึกษา",,,,,,"1","11","0","http://www.doe.go.th/doe_news/56_10oct/036.pdf","_blank","2556-10-30",,,,NULL,NULL,NULL,"D","2013-10-25",NULL,NULL,NULL,NULL,NULL,"1",,,,"2","20170306174328","1","1","1","กลุ่มงานบริหารคอมพิวเตอร์และเครื่อข่าย",,"3","0",NULL,NULL,NULL,NULL
"477","11","2556-10-25","20131025090143","20131025090143","2013-10-25 09:12:28","รองปลัดกระทรวงแรงงานเข้าสักการะสิ่งศักดิ์สิทธิ์ประจำกระทรวง เนื่องในโอกาสเข้ารับตำแหน่งใหม่"," หม่อมหลวงปุณฑริก สมิติ และ นายสุเมธ มโหสถ รองปลัดกระทรวงแรงงาน เข้าสักการะสิ่งศักดิ์สิทธิ์ประจำกระทรวงแรงงาน",,,,"n20131025_477.jpg","2","10","0",,"_blank","2556-10-30",,,NULL,NULL,NULL,NULL,"Y","2013-12-11",NULL,,,,"1","1",,,,NULL,NULL,"1","1","1","กลุ่มงานบริหารคอมพิวเตอร์และเครื่อข่าย",,,"0",NULL,NULL,NULL,NULL
"478","56","2556-10-29","20131029165125","20131029165125","2013-10-29 16:51:25","สำนักงานจัดหางานจังหวัดปทุมธานี ประชาสัมพันธ์ตารางกำหนดการจัดงานนัดพบแรงงานปี 2557",,,,,,"1","11","0","http://www.doe.go.th/doe_news/56_10oct/043.pdf","_blank","2556-11-03",,,,NULL,NULL,NULL,"D","2013-10-29",NULL,NULL,NULL,NULL,NULL,"1",,,,"2","20170306174328","1","1","1","กลุ่มงานบริหารคอมพิวเตอร์และเครื่อข่าย",,"3","0",NULL,NULL,NULL,NULL
"479","11","2556-10-31","20131031100255","20131031100255","2013-10-31 10:02:55","ก.แรงงาน ร่วมบันทึกเทปรายการ คุณพระช่วย เพื่อประชาสัมพันธ์งานมหกรรม &quot;8 ปี สายใยรักแห่งครอบครัวฯ 2556&quot;","ก.แรงงาน ร่วมบันทึกเทปรายการ คุณพระช่วย เพื่อประชาสัมพันธ์งานมหกรรม &quot;8 ปี สายใยรักแห่งครอบครัวฯ 2556&quot; ออกอากาศทางสถานีโทรทัศน์โมเดิร์นไนน์ (ช่อง 9) ในวันเสาร์ที่ 30 พฤศจิกายน 2556 ระหว่างเวลา 16.00 - 16.30 น.",,,,"n20131031_479.jpg","2","10","0",,"_blank","2556-11-05",,,NULL,NULL,NULL,NULL,"Y","2013-12-12",NULL,,,,"1","1",,,,NULL,NULL,"1","1","1","กลุ่มงานบริหารคอมพิวเตอร์และเครื่อข่าย",,,"0",NULL,NULL,NULL,NULL
"480","56","2556-11-01","20131101090436","20131101090436","2013-11-01 09:04:36","วันที่ 6-7 และ 9-10 ธันวาคม 2556 งานนัดพบแรงงาน จังหวัดสุราษฎร์ธานี ",,,,,,"1","11","0","http://www.doe.go.th/doe_news/56_10oct/048.jpg","_blank","2556-11-06",,,,NULL,NULL,NULL,"D","2013-11-01",NULL,NULL,NULL,NULL,NULL,"1",,,,"2","20170306174328","1","1","1","กลุ่มงานบริหารคอมพิวเตอร์และเครื่อข่าย",,"3","0",NULL,NULL,NULL,NULL
"481","11","2556-11-01","20131101091825","20131101091825","2013-11-01 09:18:25","ก.แรงงานจัดสัมมนาปฏิรูปกฎหมายแรงงานไทย เนื่องในวันนิคม จันทรวิทุร ระดมความเห็นหลายภาคส่วน พร้อมพัฒนากฎหมายแรงงานรองรับประชาคมอาเซียน","กระทรวงแรงงานจัดสัมมนาการปฏิรูปกฎหมายแรงงานไทยรองรับประชาคมอาเซียนเนื่องในวันนิคม จันทรวิทุรรำลึกถึงปูชนียบุคคลผู้มีคุณูปการต่อนโยบายแรงงานของไทย ระดมความเห็นจากหลายภาคส่วน เตรียมพร้อมพัฒนากฎหมายแรงงานไทยรองรับประชาคมอาเซียน ด้านนักวิชาการ แนะ กฎหมายต้องเป็นที่ยอมรับจากทุกฝ่าย ชี้กระบวนการปฎิรูปล่าช้าเหตุเกี่ยวข้องกับหลายหน่วยงาน ",,,,"n20131101_481.jpg","2","10","0",,"_blank","2556-11-06",,,NULL,NULL,NULL,NULL,"Y","2013-12-16",NULL,,,,"1","1",,,,NULL,NULL,"1","1","1","กลุ่มงานบริหารคอมพิวเตอร์และเครื่อข่าย",,,"0",NULL,NULL,NULL,NULL
"482","11","2556-11-05","20131105094929","20131105094929","2013-11-05 09:49:29","ปลัดแรงงานประธานถวายผ้าพระกฐินพระราชทานกระทรวงแรงงานประจำปี 2556 ณ วัดพระงาม พระอารามหลวง จังหวัดนครปฐม เผยยอดเงินกฐินรวม 1,639,500 บาท"," วันนี้(2พ.ย.56) เวลา 09.30น.นายจีรศักดิ์ สุคนธชาติ ปลัดกระทรวงแรงงาน เป็นประธานในพิธีถวายผ้าพระกฐินพระราชทานของกระทรวงแรงงาน ประจำปี 2556 ซึ่งพระบาทสมเด็จพระเจ้าอยู่หัวภูมิพลอดุลยเดช ทรงพระกรุณาโปรดเกล้าฯ พระราชทานผ้าพระกฐินประจำปี 2556  ให้กระทรวงแรงงานนำไปถวายพระสงฆ์ที่จำพรรษา โดยได้ตั้งองค์พระกฐินพระราชทาน ณ พระอุโบสถ วัดพระงาม พระอารามหลวง อำเภอเมืองนครปฐม จังหวัดนครปฐม โดยมีผู้บริหารระดับสูง ข้าราชการ เจ้าหน้าที่และประชาชนผู้มีจิตศรัทธาเข้าร่วมในพิธีดังกล่าว",,,,"n20131105_482.jpg","2","10","0",,"_blank","2556-11-10",,,NULL,NULL,NULL,NULL,"Y","2013-12-19",NULL,,,,"1","1",,,,NULL,NULL,"1","1","1","กลุ่มงานบริหารคอมพิวเตอร์และเครื่อข่าย",,,"0",NULL,NULL,NULL,NULL
"483","11","2556-11-06","20131106092122","20131106092122","2013-11-06 09:21:22","ก.แรงงานเชิญร่วมงานมหกรรม 8 ปีสายใยรักแห่งครอบครัวฯพบกับสินค้าสายใยรักฯ ฝึกอบรมอาชีพ และรับสมัครงาน 1-9 ธันวาคมนี้ ณ อิมแพค เมืองทองธานี","กระทรวงแรงงาน จัดงานมหกรรม &quot;8 ปี สายใยรักแห่งครอบครัวฯ 2556&quot;  ในระหว่างวันที่ 1 - 9  ธันวาคม 2556 ณ อาคาร 7 และ 8 ศูนย์แสดงสินค้าและการประชุม อิมแพค เมืองทองธานี โอกาสนี้ได้รับพระมหากรุณาธิคุณจากพระเจ้าวรวงศ์เธอ พระองค์เจ้าศรีรัศมิ์ พระวรชายาในสมเด็จพระบรมโอรสาธิราชฯ สยามมกุฎราชกุมาร เสด็จเป็นองค์ประธานเปิดงานดังกล่าวในวันที่ 1 ธันวาคม 2556",,,,"n20131106_483.jpg","2","10","0",,"_blank","2556-11-11",,,NULL,NULL,NULL,NULL,"Y","2013-12-24",NULL,,,,"1","1",,,,NULL,NULL,"1","1","1","กลุ่มงานบริหารคอมพิวเตอร์และเครื่อข่าย",,,"0",NULL,NULL,NULL,NULL
"484","11","2556-11-07","20131107103442","20131107103442","2013-11-07 10:34:42","เตือนแรงงานไทย ระวังติดเชื้อไวรัสโคโรน่าสายพันธุ์ใหม่ 2012","กระทรวงแรงงาน เตือนแรงงานไทยในต่างประเทศ และจะเดินทางไปทำงานในประเทศต่างๆ รวมถึงแรงงานไทยที่เดินทางกลับจากการไปทำงานในต่างประเทศ รักษาสุขอนามัย หมั่นล้างมือใส่หน้ากากอนามัยเมื่อไปพื้นที่แออัดหรือชุมชนสาธารณะ สังเกตอาการต่ออีก 30 วัน หากมีอาการไข้เจ็บคอมีน้ำมูก หากอาการไม่ดีขึ้นภายใน 2 วัน หรือมีอาการไข้สูง หอบเหนื่อย หายใจลำบากควรไปพบแพทย์ ป้องกันติดเชื้อไวรัสโคโรน่าสายพันธุ์ใหม่ 2012",,,,"n20131107_484.jpg","2","10","0",,"_blank","2556-11-12",,,NULL,NULL,NULL,NULL,"Y","2014-01-02",NULL,,,,"1","1",,,,NULL,NULL,"1","1","1","กลุ่มงานบริหารคอมพิวเตอร์และเครื่อข่าย",,,"0",NULL,NULL,NULL,NULL
"485","11","2556-11-11","20131111093824","20131111093824","2013-11-11 09:38:24","ก.แรงงานประชุมการประเมินและวิเคราะห์ผลศูนย์ข้อมูลแรงงานแห่งชาติ พร้อมพัฒนาฐานข้อมูลแรงงานของประเทศ เพิ่มขีดความสามารถให้ใช้งานร่วมกันได้อย่างรวดเร็ว","กระทรวงแรงงาน ประชุมเชิงปฏิบัติการเพื่อประเมินผลและวิเคราะห์ผลที่ได้รับจากโครงการ  ศูนย์ข้อมูลแรงงานแห่งชาติกระทรวงแรงงาน สรุปผลการดำเนินการพัฒนาฐานข้อมูลแรงงานของประเทศ เพิ่มขีดความสามารถในการแข่งขัน ด้านปลัดแรงงานเผยศูนย์ข้อมูลแรงงานเป็นประโยชน์ต่อการดำเนินงานของส่วนราชการ แนะให้ข้อมูลเข้ามาอยู่ในฐานเดียวกันเพื่อการใช้งานที่รวดเร็ว",,,,"n20131111_485.jpg","2","10","0",,"_blank","2556-11-16",,,NULL,NULL,NULL,NULL,"Y","2014-01-06",NULL,,,,"1","1",,,,NULL,NULL,"1","1","1","กลุ่มงานบริหารคอมพิวเตอร์และเครื่อข่าย",,,"0",NULL,NULL,NULL,NULL
"486","56","2556-11-12","20131112100717","20131112100717","2013-11-12 10:07:17","วันที่ 21 พ.ย. 2556 งานนัดพบแรงงาน จังหวัดบุรีรัมย์",,,,,,"1","11","0","http://www.doe.go.th/doe_news/56_11nov/003.jpg","_blank","2556-11-17",,,,NULL,NULL,NULL,"D","2013-11-12",NULL,NULL,NULL,NULL,NULL,"1",,,,"2","20170306174328","1","1","1","กลุ่มงานบริหารคอมพิวเตอร์และเครื่อข่าย",,"3","0",NULL,NULL,NULL,NULL
