"ad_id","n_id","at_type_col","at_type_row","ad_pic_s","ad_pic_h","ad_pic_w","ad_pic_b","ad_des","ad_font","ad_size","ad_bold","ad_italic","ad_color","ad_align","ad_count"
"1568","158","1","1",,"0","0",,"

<table style=""WIDTH: 95%; BORDER-COLLAPSE: collapse"" align=""center"">
	
<tbody>
		
<tr>
			
<td>
				
<p style=""TEXT-ALIGN: left; TEXT-TRANSFORM: none; BACKGROUND-COLOR: rgb(255,255,255); MARGIN-TOP: 0.4em; TEXT-INDENT: 0px; LETTER-SPACING: normal; FONT: 12px/18px Verdana, 'Helvetica neue', Helvetica, Arial, sans-serif; WHITE-SPACE: normal; MARGIN-BOTTOM: 0.8em; COLOR: rgb(68,68,68); WORD-SPACING: 0px; -webkit-text-stroke-width: 0px"" class=""rteleft""><strong><span style=""FONT-FAMILY: Tahoma; COLOR: #800080; FONT-SIZE: 10pt"">วิสัยทัศน์</span></strong></p>
				
<p style=""TEXT-ALIGN: left; TEXT-TRANSFORM: none; BACKGROUND-COLOR: rgb(255,255,255); MARGIN-TOP: 0.4em; TEXT-INDENT: 0px; LETTER-SPACING: normal; FONT: 12px/18px Verdana, 'Helvetica neue', Helvetica, Arial, sans-serif; WHITE-SPACE: normal; MARGIN-BOTTOM: 0.8em; COLOR: rgb(68,68,68); WORD-SPACING: 0px; -webkit-text-stroke-width: 0px"" class=""rteleft""><span style=""FONT-FAMILY: Tahoma; COLOR: #000000; FONT-SIZE: 10pt"">แรงงานมีศักยภาพสูงเพื่อส่งเสริมขีดความสามารถในการแข่งขันทางเศรษฐกิจ &nbsp;มีความมั่นคงและมีคุณภาพชีวิตที่ดี</span></p>
				
<p style=""TEXT-ALIGN: left; TEXT-TRANSFORM: none; BACKGROUND-COLOR: rgb(255,255,255); MARGIN-TOP: 0.4em; TEXT-INDENT: 0px; LETTER-SPACING: normal; FONT: 12px/18px Verdana, 'Helvetica neue', Helvetica, Arial, sans-serif; WHITE-SPACE: normal; MARGIN-BOTTOM: 0.8em; COLOR: rgb(68,68,68); WORD-SPACING: 0px; -webkit-text-stroke-width: 0px"" class=""rteleft""><span style=""FONT-FAMILY: Tahoma; COLOR: #000000; FONT-SIZE: 10pt"">&nbsp;</span></p>
				
<p style=""TEXT-ALIGN: left; TEXT-TRANSFORM: none; BACKGROUND-COLOR: rgb(255,255,255); MARGIN-TOP: 0.4em; TEXT-INDENT: 0px; LETTER-SPACING: normal; FONT: 12px/18px Verdana, 'Helvetica neue', Helvetica, Arial, sans-serif; WHITE-SPACE: normal; MARGIN-BOTTOM: 0.8em; COLOR: rgb(68,68,68); WORD-SPACING: 0px; -webkit-text-stroke-width: 0px"" class=""rteleft""><strong><span style=""FONT-FAMILY: Tahoma; COLOR: #800080; FONT-SIZE: 10pt"">พันธกิจ</span></strong></p>
				
<p style=""TEXT-ALIGN: left; TEXT-TRANSFORM: none; BACKGROUND-COLOR: rgb(255,255,255); MARGIN-TOP: 0.4em; TEXT-INDENT: 0px; LETTER-SPACING: normal; FONT: 12px/18px Verdana, 'Helvetica neue', Helvetica, Arial, sans-serif; WHITE-SPACE: normal; MARGIN-BOTTOM: 0.8em; COLOR: rgb(68,68,68); WORD-SPACING: 0px; -webkit-text-stroke-width: 0px"" class=""rteleft""><span style=""FONT-FAMILY: Tahoma; COLOR: #000000; FONT-SIZE: 10pt"">พัฒนากำลังแรงงานและผู้ประกอบการให้มีศักยภาพสูงและสอดคล้องต่อความต้องการของภาคเศรษฐกิจ เพื่อเพิ่มขีดความสามารถในการแข่งขันบนเวทีโลก</span></p>
				
<p style=""TEXT-ALIGN: left; TEXT-TRANSFORM: none; BACKGROUND-COLOR: rgb(255,255,255); MARGIN-TOP: 0.4em; TEXT-INDENT: 0px; LETTER-SPACING: normal; FONT: 12px/18px Verdana, 'Helvetica neue', Helvetica, Arial, sans-serif; WHITE-SPACE: normal; MARGIN-BOTTOM: 0.8em; COLOR: rgb(68,68,68); WORD-SPACING: 0px; -webkit-text-stroke-width: 0px"" class=""rteleft""><span style=""FONT-FAMILY: Tahoma; COLOR: #000000; FONT-SIZE: 10pt"">ส่งเสริมให้แรงงานมีความมั่นคงในการทำงาน มีหลักประกันและมีคุณภาพชีวิตที่ดี</span></p>
				
<p style=""TEXT-ALIGN: left; TEXT-TRANSFORM: none; BACKGROUND-COLOR: rgb(255,255,255); MARGIN-TOP: 0.4em; TEXT-INDENT: 0px; LETTER-SPACING: normal; FONT: 12px/18px Verdana, 'Helvetica neue', Helvetica, Arial, sans-serif; WHITE-SPACE: normal; MARGIN-BOTTOM: 0.8em; COLOR: rgb(68,68,68); WORD-SPACING: 0px; -webkit-text-stroke-width: 0px"" class=""rteleft""><span style=""FONT-FAMILY: Tahoma; COLOR: #000000; FONT-SIZE: 10pt"">พัฒนาระบบบริหารจัดการองค์กรและบุคลากรด้านแรงงานให้มีประสิทธิภาพ</span></p>
				
<p style=""TEXT-ALIGN: left; TEXT-TRANSFORM: none; BACKGROUND-COLOR: rgb(255,255,255); MARGIN-TOP: 0.4em; TEXT-INDENT: 0px; LETTER-SPACING: normal; FONT: 12px/18px Verdana, 'Helvetica neue', Helvetica, Arial, sans-serif; WHITE-SPACE: normal; MARGIN-BOTTOM: 0.8em; COLOR: rgb(68,68,68); WORD-SPACING: 0px; -webkit-text-stroke-width: 0px"" class=""rteleft""><span style=""FONT-FAMILY: Tahoma; COLOR: #000000; FONT-SIZE: 10pt"">&nbsp;</span></p>
				
<p style=""TEXT-ALIGN: left; TEXT-TRANSFORM: none; BACKGROUND-COLOR: rgb(255,255,255); MARGIN-TOP: 0.4em; TEXT-INDENT: 0px; LETTER-SPACING: normal; FONT: 12px/18px Verdana, 'Helvetica neue', Helvetica, Arial, sans-serif; WHITE-SPACE: normal; MARGIN-BOTTOM: 0.8em; COLOR: rgb(68,68,68); WORD-SPACING: 0px; -webkit-text-stroke-width: 0px"" class=""rteleft""><strong><span style=""FONT-FAMILY: Tahoma; COLOR: #800080; FONT-SIZE: 10pt"">วัตถุประสงค์ของการจัดตั้งศูนย์บริการร่วมกระทรวงแรงงาน</span></strong></p>
				
<p style=""TEXT-ALIGN: left; TEXT-TRANSFORM: none; BACKGROUND-COLOR: rgb(255,255,255); MARGIN-TOP: 0.4em; TEXT-INDENT: 0px; LETTER-SPACING: normal; FONT: 12px/18px Verdana, 'Helvetica neue', Helvetica, Arial, sans-serif; WHITE-SPACE: normal; MARGIN-BOTTOM: 0.8em; COLOR: rgb(68,68,68); WORD-SPACING: 0px; -webkit-text-stroke-width: 0px"" class=""rteleft""><span style=""FONT-FAMILY: Tahoma; COLOR: #000000; FONT-SIZE: 10pt"">เพื่อนำบริการด้านแรงงานให้เข้าถึงประชาชนและเน้นให้บริการความต้องการของประชาชนในทุกพื้นที่</span></p>
				
<p style=""TEXT-ALIGN: left; TEXT-TRANSFORM: none; BACKGROUND-COLOR: rgb(255,255,255); MARGIN-TOP: 0.4em; TEXT-INDENT: 0px; LETTER-SPACING: normal; FONT: 12px/18px Verdana, 'Helvetica neue', Helvetica, Arial, sans-serif; WHITE-SPACE: normal; MARGIN-BOTTOM: 0.8em; COLOR: rgb(68,68,68); WORD-SPACING: 0px; -webkit-text-stroke-width: 0px"" class=""rteleft""><span style=""FONT-FAMILY: Tahoma; COLOR: #000000; FONT-SIZE: 10pt"">เพื่ออำนวยความสะดวกในการขอรับบริการ ประชาชนสามารถประหยัดค่าใช้จ่ายและเวลาในการเดินทาง&nbsp;</span></p>
				
<p style=""TEXT-ALIGN: left; TEXT-TRANSFORM: none; BACKGROUND-COLOR: rgb(255,255,255); MARGIN-TOP: 0.4em; TEXT-INDENT: 0px; LETTER-SPACING: normal; FONT: 12px/18px Verdana, 'Helvetica neue', Helvetica, Arial, sans-serif; WHITE-SPACE: normal; MARGIN-BOTTOM: 0.8em; COLOR: rgb(68,68,68); WORD-SPACING: 0px; -webkit-text-stroke-width: 0px"" class=""rteleft""><span style=""FONT-FAMILY: Tahoma; COLOR: #000000; FONT-SIZE: 10pt"">เพื่อบูรณาการงานบริการของหน่วยงานในสังกัดกระทรวงแรงงานให้บริการประชาชน ณ จุดเดียว</span></p>
				
<p style=""TEXT-ALIGN: left; TEXT-TRANSFORM: none; BACKGROUND-COLOR: rgb(255,255,255); MARGIN-TOP: 0.4em; TEXT-INDENT: 0px; LETTER-SPACING: normal; FONT: 12px/18px Verdana, 'Helvetica neue', Helvetica, Arial, sans-serif; WHITE-SPACE: normal; MARGIN-BOTTOM: 0.8em; COLOR: rgb(68,68,68); WORD-SPACING: 0px; -webkit-text-stroke-width: 0px"" class=""rteleft""><span style=""FONT-FAMILY: Tahoma; COLOR: #000000; FONT-SIZE: 10pt"">&nbsp;</span></p>
				
<p style=""TEXT-ALIGN: left; TEXT-TRANSFORM: none; BACKGROUND-COLOR: rgb(255,255,255); MARGIN-TOP: 0.4em; TEXT-INDENT: 0px; LETTER-SPACING: normal; FONT: 12px/18px Verdana, 'Helvetica neue', Helvetica, Arial, sans-serif; WHITE-SPACE: normal; MARGIN-BOTTOM: 0.8em; COLOR: rgb(68,68,68); WORD-SPACING: 0px; -webkit-text-stroke-width: 0px"" class=""rteleft""><strong><span style=""FONT-FAMILY: Tahoma; COLOR: #800080; FONT-SIZE: 10pt"">ประเภทการให้บริการ</span></strong></p>
				
<p style=""TEXT-ALIGN: left; TEXT-TRANSFORM: none; BACKGROUND-COLOR: rgb(255,255,255); MARGIN-TOP: 0.4em; TEXT-INDENT: 0px; LETTER-SPACING: normal; FONT: 12px/18px Verdana, 'Helvetica neue', Helvetica, Arial, sans-serif; WHITE-SPACE: normal; MARGIN-BOTTOM: 0.8em; COLOR: rgb(68,68,68); WORD-SPACING: 0px; -webkit-text-stroke-width: 0px"" class=""rteleft""><span style=""FONT-FAMILY: Tahoma; COLOR: #000000; FONT-SIZE: 10pt"">การให้บริการข้อมูล/ข่าวสาร</span></p>
				
<p style=""TEXT-ALIGN: left; TEXT-TRANSFORM: none; BACKGROUND-COLOR: rgb(255,255,255); MARGIN-TOP: 0.4em; TEXT-INDENT: 0px; LETTER-SPACING: normal; FONT: 12px/18px Verdana, 'Helvetica neue', Helvetica, Arial, sans-serif; WHITE-SPACE: normal; MARGIN-BOTTOM: 0.8em; COLOR: rgb(68,68,68); WORD-SPACING: 0px; -webkit-text-stroke-width: 0px"" class=""rteleft""><span style=""FONT-FAMILY: Tahoma; COLOR: #000000; FONT-SIZE: 10pt"">การให้บริการรับเรื่อง-ส่งต่อ</span></p>
				
<p style=""TEXT-ALIGN: left; TEXT-TRANSFORM: none; BACKGROUND-COLOR: rgb(255,255,255); MARGIN-TOP: 0.4em; TEXT-INDENT: 0px; LETTER-SPACING: normal; FONT: 12px/18px Verdana, 'Helvetica neue', Helvetica, Arial, sans-serif; WHITE-SPACE: normal; MARGIN-BOTTOM: 0.8em; COLOR: rgb(68,68,68); WORD-SPACING: 0px; -webkit-text-stroke-width: 0px"" class=""rteleft""><span style=""FONT-FAMILY: Tahoma; COLOR: #000000; FONT-SIZE: 10pt"">การให้บริการเบ็ดเสร็จ</span></p>
				
<p style=""TEXT-ALIGN: left; TEXT-TRANSFORM: none; BACKGROUND-COLOR: rgb(255,255,255); MARGIN-TOP: 0.4em; TEXT-INDENT: 0px; LETTER-SPACING: normal; FONT: 12px/18px Verdana, 'Helvetica neue', Helvetica, Arial, sans-serif; WHITE-SPACE: normal; MARGIN-BOTTOM: 0.8em; COLOR: rgb(68,68,68); WORD-SPACING: 0px; -webkit-text-stroke-width: 0px"" class=""rteleft""><span style=""FONT-FAMILY: Tahoma; COLOR: #000000; FONT-SIZE: 10pt"">&nbsp;</span></p>
				
<p style=""TEXT-ALIGN: left; TEXT-TRANSFORM: none; BACKGROUND-COLOR: rgb(255,255,255); MARGIN-TOP: 0.4em; TEXT-INDENT: 0px; LETTER-SPACING: normal; FONT: 12px/18px Verdana, 'Helvetica neue', Helvetica, Arial, sans-serif; WHITE-SPACE: normal; MARGIN-BOTTOM: 0.8em; COLOR: rgb(68,68,68); WORD-SPACING: 0px; -webkit-text-stroke-width: 0px"" class=""rteleft""><strong><span style=""FONT-FAMILY: Tahoma; COLOR: #800080; FONT-SIZE: 10pt"">ช่องทางการให้บริการ</span></strong></p>
				
<p style=""TEXT-ALIGN: left; TEXT-TRANSFORM: none; BACKGROUND-COLOR: rgb(255,255,255); MARGIN-TOP: 0.4em; TEXT-INDENT: 0px; LETTER-SPACING: normal; FONT: 12px/18px Verdana, 'Helvetica neue', Helvetica, Arial, sans-serif; WHITE-SPACE: normal; MARGIN-BOTTOM: 0.8em; COLOR: rgb(68,68,68); WORD-SPACING: 0px; -webkit-text-stroke-width: 0px"" class=""rteleft""><span style=""FONT-FAMILY: Tahoma; COLOR: #000000; FONT-SIZE: 10pt"">รับบริการโดยตรง</span></p>
				
<p style=""TEXT-ALIGN: left; TEXT-TRANSFORM: none; BACKGROUND-COLOR: rgb(255,255,255); MARGIN-TOP: 0.4em; TEXT-INDENT: 0px; LETTER-SPACING: normal; FONT: 12px/18px Verdana, 'Helvetica neue', Helvetica, Arial, sans-serif; WHITE-SPACE: normal; MARGIN-BOTTOM: 0.8em; COLOR: rgb(68,68,68); WORD-SPACING: 0px; -webkit-text-stroke-width: 0px"" class=""rteleft""><span style=""FONT-FAMILY: Tahoma; COLOR: #000000; FONT-SIZE: 10pt"">เว็บไซด์</span></p>
				
<p style=""TEXT-ALIGN: left; TEXT-TRANSFORM: none; BACKGROUND-COLOR: rgb(255,255,255); MARGIN-TOP: 0.4em; TEXT-INDENT: 0px; LETTER-SPACING: normal; FONT: 12px/18px Verdana, 'Helvetica neue', Helvetica, Arial, sans-serif; WHITE-SPACE: normal; MARGIN-BOTTOM: 0.8em; COLOR: rgb(68,68,68); WORD-SPACING: 0px; -webkit-text-stroke-width: 0px"" class=""rteleft""><span style=""FONT-FAMILY: Tahoma; COLOR: #000000; FONT-SIZE: 10pt"">Call Center (ทางโทรศัพท์)</span></p>
				
<div style=""TEXT-ALIGN: left; TEXT-TRANSFORM: none; BACKGROUND-COLOR: rgb(255,255,255); MARGIN-TOP: 0.4em; TEXT-INDENT: 0px; LETTER-SPACING: normal; FONT: 12px/18px Verdana, 'Helvetica neue', Helvetica, Arial, sans-serif; WHITE-SPACE: normal; MARGIN-BOTTOM: 0.8em; COLOR: rgb(68,68,68); WORD-SPACING: 0px; -webkit-text-stroke-width: 0px"" class=""rteleft""><span style=""FONT-FAMILY: Tahoma; COLOR: #000000; FONT-SIZE: 10pt"">อื่นๆ</span></div>
				
<div style=""TEXT-ALIGN: left; TEXT-TRANSFORM: none; BACKGROUND-COLOR: rgb(255,255,255); MARGIN-TOP: 0.4em; TEXT-INDENT: 0px; LETTER-SPACING: normal; FONT: 12px/18px Verdana, 'Helvetica neue', Helvetica, Arial, sans-serif; WHITE-SPACE: normal; MARGIN-BOTTOM: 0.8em; COLOR: rgb(68,68,68); WORD-SPACING: 0px; -webkit-text-stroke-width: 0px"" class=""rteleft""><span style=""FONT-FAMILY: Tahoma; COLOR: #000000; FONT-SIZE: 10pt"">&nbsp;</span></div>
				
<div style=""TEXT-ALIGN: left; TEXT-TRANSFORM: none; BACKGROUND-COLOR: rgb(255,255,255); MARGIN-TOP: 0.4em; TEXT-INDENT: 0px; LETTER-SPACING: normal; FONT: 12px/18px Verdana, 'Helvetica neue', Helvetica, Arial, sans-serif; WHITE-SPACE: normal; MARGIN-BOTTOM: 0.8em; COLOR: rgb(68,68,68); WORD-SPACING: 0px; -webkit-text-stroke-width: 0px"" class=""rteleft""><span style=""FONT-FAMILY: Tahoma; COLOR: #000000; FONT-SIZE: 10pt"">&nbsp;</span></div></td>
		</tr>
	</tbody>
</table>",,"0",,,,,"0"
"1569","159","1","1",,"0","0",,"ffswwr",,"0",,,,,"0"
"1570","162","1","1",,"200","200",,NULL,"MS Sans Serif","1",NULL,NULL,"#000000","left","0"
"1571","162","2","1",,"200","200",,NULL,"MS Sans Serif","1",NULL,NULL,"#000000","center","0"
"1572","162","1","2",,"200","200",,NULL,"MS Sans Serif","1",NULL,NULL,"#000000","left","0"
"1573","162","2","2",,"200","200",,NULL,"MS Sans Serif","1",NULL,NULL,"#000000","center","0"
"1574","162","1","3",,"200","200",,NULL,"MS Sans Serif","1",NULL,NULL,"#000000","left","0"
"1575","162","2","3",,"200","200",,NULL,"MS Sans Serif","1",NULL,NULL,"#000000","center","0"
"1576","162","1","4",,"200","200",,NULL,"MS Sans Serif","1",NULL,NULL,"#000000","left","0"
"1577","162","2","4",,"200","200",,NULL,"MS Sans Serif","1",NULL,NULL,"#000000","center","0"
"1578","162","1","5",,"200","200",,NULL,"MS Sans Serif","1",NULL,NULL,"#000000","left","0"
"1579","162","2","5",,"200","200",,NULL,"MS Sans Serif","1",NULL,NULL,"#000000","center","0"
"1580","162","1","6",,"200","200",,NULL,"MS Sans Serif","1",NULL,NULL,"#000000","left","0"
"1581","162","2","6",,"200","200",,NULL,"MS Sans Serif","1",NULL,NULL,"#000000","center","0"
"1582","162","1","7",,"200","200",,NULL,"MS Sans Serif","1",NULL,NULL,"#000000","left","0"
"1583","162","2","7",,"200","200",,NULL,"MS Sans Serif","1",NULL,NULL,"#000000","center","0"
"1584","162","1","8",,"200","200",,NULL,"MS Sans Serif","1",NULL,NULL,"#000000","left","0"
"1585","162","2","8",,"200","200",,NULL,"MS Sans Serif","1",NULL,NULL,"#000000","center","0"
"1586","162","1","9",,"200","200",,NULL,"MS Sans Serif","1",NULL,NULL,"#000000","left","0"
"1587","162","2","9",,"200","200",,NULL,"MS Sans Serif","1",NULL,NULL,"#000000","center","0"
"1588","162","1","10",,"200","200",,NULL,"MS Sans Serif","1",NULL,NULL,"#000000","left","0"
"1589","162","2","10",,"200","200",,NULL,"MS Sans Serif","1",NULL,NULL,"#000000","center","0"
"1590","163","1","1",,"0","0",,"

<p align=""center""><img style=""WIDTH: 702px; HEIGHT: 857px"" alt="""" src=""images/map_thumb.jpg"" width=""700"" height=""1100"" /></p>",,"0",,,,,"0"
"1591","165","1","1",,"0","0",,"

<p align=""center""><img style=""WIDTH: 581px; HEIGHT: 830px"" alt="""" src=""images/mapcolor_pin.jpg"" width=""701"" height=""967"" /></p>",,"0",,,,,"0"
"1592","169","1","1",,"200","200",,NULL,"MS Sans Serif","1",NULL,NULL,"#000000","left","0"
"1593","0","1","1",,"200","200",,NULL,"MS Sans Serif","1",NULL,NULL,"#000000","center","0"
"1594","0","2","1",,"200","200",,NULL,"MS Sans Serif","1",NULL,NULL,"#000000","center","0"
"1595","0","3","1",,"200","200",,NULL,"MS Sans Serif","1",NULL,NULL,"#000000","center","0"
"1596","0","1","2",,"200","200",,NULL,"MS Sans Serif","1",NULL,NULL,"#000000","center","0"
"1597","0","2","2",,"200","200",,NULL,"MS Sans Serif","1",NULL,NULL,"#000000","center","0"
"1598","0","3","2",,"200","200",,NULL,"MS Sans Serif","1",NULL,NULL,"#000000","center","0"
"1599","0","1","3",,"200","200",,NULL,"MS Sans Serif","1",NULL,NULL,"#000000","center","0"
"1600","0","2","3",,"200","200",,NULL,"MS Sans Serif","1",NULL,NULL,"#000000","center","0"
"1601","0","3","3",,"200","200",,NULL,"MS Sans Serif","1",NULL,NULL,"#000000","center","0"
"1602","177","1","1","t20160125103649_1602.jpg","200","200","n20160125103622_1602.jpg","นายสุรเดช วลีอิทธิกุล รองปลัดกระทรวงแรงงาน เป็นประธานในพิธี","MS Sans Serif","1",NULL,NULL,"#000000","center","0"
"1603","177","2","1","t20160125103832_1603.jpg","200","200","n20160125103832_1603.jpg","นางลักขณา บุญสนอง ผู้อำนวยการสำนักตรวจและประเมินผล ผู้กล่าวรายงาน","MS Sans Serif","1",NULL,NULL,"#000000","center","0"
"1604","177","1","2","t20160125103910_1604.jpg","200","200","n20160125103910_1604.jpg",NULL,"MS Sans Serif","1",NULL,NULL,"#000000","center","0"
"1605","177","2","2","t20160125104104_1605.jpg","200","200","n20160125104104_1605.jpg","วิทยากรบรรยาย ดร.ชุมพล บุญมี อาจารย์ประจำภาควิชาวิศวกรรมศาสตร์ คณะวิศวกรรมศาสตร์ มหาวิทยาลัยธรรมศาสตร์","MS Sans Serif","1",NULL,NULL,"#000000","center","0"
"1606","177","1","3","t20160125104124_1606.jpg","200","200","n20160125104124_1606.jpg",NULL,"MS Sans Serif","1",NULL,NULL,"#000000","center","0"
"1607","177","2","3","t20160125104135_1607.jpg","200","200","n20160125104135_1607.jpg","วิทยากรบรรยาย นายชัยณรงค์ มะเดื่อ นักวิชาการแรงงานชำนาญการ ศูนย์พัฒนาฝีมือแรงงานจังหวัดปราจีนบุรี","MS Sans Serif","1",NULL,NULL,"#000000","center","0"
"1608","177","1","4","t20160125104227_1608.jpg","200","200","n20160125104227_1608.jpg",NULL,"MS Sans Serif","1",NULL,NULL,"#000000","center","0"
"1609","177","2","4","t20160125104347_1609.jpg","200","200","n20160125104347_1609.jpg",NULL,"MS Sans Serif","1",NULL,NULL,"#000000","center","0"
"1610","177","1","5","t20160125104933_1610.jpg","200","200","n20160125104933_1610.jpg",NULL,"MS Sans Serif","1",NULL,NULL,"#000000","center","0"
"1611","177","2","5","t20160125104508_1611.jpg","200","200","n20160125104508_1611.jpg",NULL,"MS Sans Serif","1",NULL,NULL,"#000000","center","0"
"1612","177","1","6","t20160125104647_1612.jpg","200","200","n20160125104647_1612.jpg",NULL,"MS Sans Serif","1",NULL,NULL,"#000000","center","0"
"1613","177","2","6","t20160125104954_1613.jpg","200","200","n20160125104954_1613.jpg",NULL,"MS Sans Serif","1",NULL,NULL,"#000000","center","0"
"1614","177","1","7","t20160125105031_1614.jpg","200","200","n20160125105031_1614.jpg",NULL,"MS Sans Serif","1",NULL,NULL,"#000000","center","0"
"1615","177","2","7","t20160125105132_1615.jpg","200","200","n20160125105132_1615.jpg","นางสาวปาริชาติ สวนใจ ผู้อำนวยการศูนย์บริการประชาชนกระทรวงแรงงาน และคณะ","MS Sans Serif","1",NULL,NULL,"#000000","center","0"
"1616","177","1","8","t20160125105336_1616.jpg","200","200","n20160125105336_1616.jpg",NULL,"MS Sans Serif","1",NULL,NULL,"#000000","center","0"
"1617","177","2","8","t20160125105233_1617.jpg","200","200","n20160125105233_1617.jpg",NULL,"MS Sans Serif","1",NULL,NULL,"#000000","center","0"
"1618","177","1","9","t20160125105315_1618.jpg","200","200","n20160125105315_1618.jpg",NULL,"MS Sans Serif","1",NULL,NULL,"#000000","center","0"
"1619","177","2","9","t20160125105418_1619.jpg","200","200","n20160125105418_1619.jpg",NULL,"MS Sans Serif","1",NULL,NULL,"#000000","center","0"
"1620","177","1","10","t20160125105437_1620.jpg","200","200","n20160125105437_1620.jpg",NULL,"MS Sans Serif","1",NULL,NULL,"#000000","center","0"
"1621","177","2","10","t20160125105642_1621.jpg","200","200","n20160125105642_1621.jpg",NULL,"MS Sans Serif","1",NULL,NULL,"#000000","center","0"
